Gép;Pozíció;Cikkszám;Model;Msd;Msd szint;Idõ
4;107;CH_CPCON02296A;Volvo Rto;Nem;Nincs;-
4;207;CH_CPCON02385A;Volvo Rto;Nem;Nincs;-
4;209;CH_CPICS03533A;Volvo Rto;Nem;Nincs;-
4;210;CH_CPCAP10674A;Volvo Rto;Nem;Nincs;-
4;211;CH_CPRES05382A;Volvo Rto;Nem;Nincs;-
4;501;CH_CPICS03567A;Volvo Rto;Nem;Nincs;-
4;502;CH_CPICS03142A;Volvo Rto;Igen;3;168 óra (7nap)
1;101;CLA_119562115;Entry;Nem;Nincs;-
1;102;CLA_125806690;Entry;Nem;Nincs;-
1;103;CLA_125901593;Entry;Nem;Nincs;-
1;104;CLA_166101150;Entry;Nem;Nincs;-
1;105;CLA_166332150;Entry;Nem;Nincs;-
1;106;CLA_168105278;Entry;Nem;Nincs;-
1;107;CLA_168474278;Entry;Nem;Nincs;-
1;108;CLA_190157660;Entry;Nem;Nincs;-
1;109;CLA_192408160;Entry;Nem;Nincs;-
1;110;CLA_032022124;Entry;Nem;Nincs;-
1;111;CLA_032022502;Entry;Nem;Nincs;-
1;112;CLA_032022591;Entry;Nem;Nincs;-
1;113;CLA_032022551;Entry;Nem;Nincs;-
1;114;CLA_032022558;Entry;Nem;Nincs;-
1;115;CLA_032022563;Entry;Nem;Nincs;-
1;116;CLA_032022566;Entry;Nem;Nincs;-
1;117;CLA_032022592;Entry;Nem;Nincs;-
1;118;CLA_032022594;Entry;Nem;Nincs;-
1;119;CLA_033821115;Entry;Nem;Nincs;-
1;120;CLA_050015103;Entry;Nem;Nincs;-
1;121;CLA_046332258;Entry;Nem;Nincs;-
1;122;CLA_001265990;Entry;Nem;Nincs;-
1;123;CLA_073077890;Entry;Nem;Nincs;-
1;125;CLA_001130900;Entry;Nem;Nincs;-
1;127;CLA_001430132;Entry;Nem;Nincs;-
1;128;CLA_001432151;Entry;Nem;Nincs;-
1;129;CLA_010310855;Entry;Nem;Nincs;-
1;131;CLA_010340655;Entry;Nem;Nincs;-
1;132;CLA_032016600;Entry;Nem;Nincs;-
1;133;CLA_032018851;Entry;Nem;Nincs;-
1;135;CLA_032021029;Entry;Nem;Nincs;-
1;136;CLA_032021073;Entry;Nem;Nincs;-
1;137;CLA_043060391;Entry;Nem;Nincs;-
1;138;CLA_043560090;Entry;Nem;Nincs;-
1;139;CLA_050015653;Entry;Nem;Nincs;-
1;140;CLA_050015656;Entry;Nem;Nincs;-
1;141;CLA_061360580;Entry;Nem;Nincs;-
1;142;CLA_119103115;Entry;Nem;Nincs;-
1;143;CLA_119223115;Entry;Nem;Nincs;-
1;144;CLA_119470115;Entry;Nem;Nincs;-
1;145;CLA_119331115;Entry;Nem;Nincs;-
1;146;CLA_001051770;Entry;Nem;Nincs;-
1;147;CLA_119473115;Entry;Nem;Nincs;-
1;148;CLA_001130480;Entry;Nem;Nincs;-
1;149;CLA_001266980;Entry;Nem;Nincs;-
1;151;CLA_043641190;Entry;Nem;Nincs;-
1;152;CLA_043432690;Entry;Nem;Nincs;-
1;153;CLA_032022154;Entry;Nem;Nincs;-
1;155;CLA_043471783;Entry;Nem;Nincs;-
1;201;CLA_045181150;Entry;Nem;Nincs;-
1;202;CLA_061460100;Entry;Nem;Nincs;-
1;203;CLA_043056290;Entry;Nem;Nincs;-
1;204;CLA_033102115;Entry;Nem;Nincs;-
1;205;CLA_033393115;Entry;Nem;Nincs;-
1;206;CLA_033101115;Entry;Nem;Nincs;-
1;207;CLA_032022599;Entry;Nem;Nincs;-
1;208;CLA_032022579;Entry;Nem;Nincs;-
1;209;CLA_032022564;Entry;Nem;Nincs;-
1;210;CLA_043440691;Entry;Nem;Nincs;-
1;211;CLA_032022193;Entry;Nem;Nincs;-
1;212;CLA_032022121;Entry;Nem;Nincs;-
1;213;CLA_051722260;Entry;Nem;Nincs;-
1;214;CLA_051547470;Entry;Nem;Nincs;-
1;215;CLA_051365990;Entry;Nem;Nincs;-
1;217;CLA_046104278;Entry;Nem;Nincs;-
1;218;CLA_192408100;Entry;Nem;Nincs;-
1;219;CLA_045471150;Entry;Nem;Nincs;-
1;220;CLA_045221150;Entry;Nem;Nincs;-
1;221;CLA_043471898;Entry;Nem;Nincs;-
1;222;CLA_168104238;Entry;Nem;Nincs;-
1;223;CLA_119330115;Entry;Nem;Nincs;-
1;224;CLA_119153115;Entry;Nem;Nincs;-
1;225;CLA_119000005;Entry;Nem;Nincs;-
1;226;CLA_116820115;Entry;Nem;Nincs;-
1;227;CLA_116272115;Entry;Nem;Nincs;-
1;228;CLA_043770390;Entry;Nem;Nincs;-
1;229;CLA_050014069;Entry;Nem;Nincs;-
1;230;CLA_043057490;Entry;Nem;Nincs;-
1;231;CLA_032014067;Entry;Nem;Nincs;-
1;232;CLA_001433032;Entry;Nem;Nincs;-
1;233;CLA_001130490;Entry;Nem;Nincs;-
1;234;CLA_001435652;Entry;Nem;Nincs;-
2;101;CLA_043270390;Entry;Nem;Nincs;-
2;103;CLA_043570990;Entry;Nem;Nincs;-
2;104;CLA_043640090;Entry;Nem;Nincs;-
2;105;CLA_043720190;Entry;Nem;Nincs;-
2;106;CLA_043740090;Entry;Nem;Nincs;-
2;107;CLA_043770090;Entry;Nem;Nincs;-
2;108;CLA_043770290;Entry;Nem;Nincs;-
2;109;CLA_050015657;Entry;Nem;Nincs;-
2;110;CLA_051534790;Entry;Nem;Nincs;-
2;111;CLA_060310291;Entry;Nem;Nincs;-
2;112;CLA_116101115;Entry;Nem;Nincs;-
2;113;CLA_116122115;Entry;Nem;Nincs;-
2;114;CLA_119222115;Entry;Nem;Nincs;-
2;115;CLA_119101115;Entry;Nem;Nincs;-
2;116;CLA_033182115;Entry;Nem;Nincs;-
2;117;CLA_119471115;Entry;Nem;Nincs;-
2;118;CLA_125204691;Entry;Nem;Nincs;-
2;119;CLA_125902890;Entry;Nem;Nincs;-
2;120;CLA_051546780;Entry;Nem;Nincs;-
2;121;CLA_045100750;Entry;Nem;Nincs;-
2;122;CLA_032022173;Entry;Nem;Nincs;-
2;123;CLA_045680150;Entry;Nem;Nincs;-
2;124;CLA_001051790;Entry;Nem;Nincs;-
2;125;CLA_046103278;Entry;Nem;Nincs;-
2;126;CLA_032022112;Entry;Nem;Nincs;-
2;127;CLA_051726248;Entry;Nem;Nincs;-
2;129;CLA_051942480;Entry;Nem;Nincs;-
2;131;CLA_001267750;Entry;Nem;Nincs;-
2;133;CLA_001267850;Entry;Nem;Nincs;-
2;135;CLA_002032890;Entry;Nem;Nincs;-
2;137;CLA_010310453;Entry;Nem;Nincs;-
2;138;CLA_010310562;Entry;Nem;Nincs;-
2;139;CLA_010312791;Entry;Nem;Nincs;-
2;140;CLA_010316150;Entry;Nem;Nincs;-
2;141;CLA_010340663;Entry;Nem;Nincs;-
2;142;CLA_043054200;Entry;Nem;Nincs;-
2;143;CLA_043056390;Entry;Nem;Nincs;-
2;144;CLA_043056690;Entry;Nem;Nincs;-
2;145;CLA_032022176;Entry;Nem;Nincs;-
2;146;CLA_032022190;Entry;Nem;Nincs;-
2;147;CLA_032022552;Entry;Nem;Nincs;-
2;148;CLA_033202115;Entry;Nem;Nincs;-
2;149;CLA_032022560;Entry;Nem;Nincs;-
2;150;CLA_032022574;Entry;Nem;Nincs;-
2;151;CLA_032022561;Entry;Nem;Nincs;-
2;152;CLA_033221115;Entry;Nem;Nincs;-
2;153;CLA_033333115;Entry;Nem;Nincs;-
2;154;CLA_033563115;Entry;Nem;Nincs;-
2;155;CLA_033473115;Entry;Nem;Nincs;-
2;157;CLA_051364291;Entry;Nem;Nincs;-
2;159;CLA_125702680;Entry;Nem;Nincs;-
2;201;CLA_032022596;Entry;Nem;Nincs;-
2;202;CLA_032022597;Entry;Nem;Nincs;-
2;203;CLA_033000005;Entry;Nem;Nincs;-
2;204;CLA_033104115;Entry;Nem;Nincs;-
2;205;CLA_033103115;Entry;Nem;Nincs;-
2;206;CLA_033223115;Entry;Nem;Nincs;-
2;207;CLA_033220115;Entry;Nem;Nincs;-
2;208;CLA_033331115;Entry;Nem;Nincs;-
2;209;CLA_033472115;Entry;Nem;Nincs;-
2;210;CLA_043430690;Entry;Nem;Nincs;-
2;211;CLA_045101150;Entry;Nem;Nincs;-
2;212;CLA_032022108;Entry;Nem;Nincs;-
2;213;CLA_045331150;Entry;Nem;Nincs;-
2;214;CLA_046102258;Entry;Nem;Nincs;-
2;215;CLA_046152258;Entry;Nem;Nincs;-
2;216;CLA_046223278;Entry;Nem;Nincs;-
2;217;CLA_046472258;Entry;Nem;Nincs;-
2;218;CLA_046682258;Entry;Nem;Nincs;-
2;219;CLA_046681258;Entry;Nem;Nincs;-
2;220;CLA_032022132;Entry;Nem;Nincs;-
2;221;CLA_192581000;Entry;Nem;Nincs;-
2;223;CLA_001430531;Entry;Nem;Nincs;-
2;224;CLA_032009243;Entry;Nem;Nincs;-
2;225;CLA_001410024;Entry;Nem;Nincs;-
2;227;CLA_001036791;Entry;Nem;Nincs;-
2;228;CLA_001433020;Entry;Nem;Nincs;-
2;229;CLA_050015651;Entry;Nem;Nincs;-
2;230;CLA_050015706;Entry;Nem;Nincs;-
2;231;CLA_061456090;Entry;Nem;Nincs;-
2;232;CLA_116102115;Entry;Nem;Nincs;-
2;233;CLA_119123115;Entry;Nem;Nincs;-
2;234;CLA_125703390;Entry;Nem;Nincs;-
2;235;CLA_119221115;Entry;Nem;Nincs;-
2;237;CLA_168106298;Entry;Nem;Nincs;-
2;238;CLA_168334258;Entry;Nem;Nincs;-
2;239;CLA_032022159;Entry;Nem;Nincs;-
2;240;CLA_032022198;Entry;Nem;Nincs;-
2;241;CLA_032022174;Entry;Nem;Nincs;-
2;242;CLA_032022567;Entry;Nem;Nincs;-
2;243;CLA_032022568;Entry;Nem;Nincs;-
2;244;CLA_032022569;Entry;Nem;Nincs;-
2;245;CLA_032022573;Entry;Nem;Nincs;-
2;246;CLA_032022575;Entry;Nem;Nincs;-
2;247;CLA_032022595;Entry;Nem;Nincs;-
2;248;CLA_032025657;Entry;Nem;Nincs;-
3;111;CLA_001434050;Entry;Nem;Nincs;-
3;115;CLA_010307553;Entry;Nem;Nincs;-
3;117;CLA_010354052;Entry;Nem;Nincs;-
3;119;CLA_010354050;Entry;Nem;Nincs;-
3;201;CLA_042064351;Entry;Nem;Nincs;-
3;203;CLA_043055990;Entry;Nem;Nincs;-
3;204;CLA_043230090;Entry;Nem;Nincs;-
3;205;CLA_043640190;Entry;Nem;Nincs;-
3;206;CLA_043740290;Entry;Nem;Nincs;-
3;207;CLA_043750390;Entry;Nem;Nincs;-
3;208;CLA_051351990;Entry;Nem;Nincs;-
3;209;CLA_045220150;Entry;Nem;Nincs;-
3;211;CLA_051361090;Entry;Igen;3;168 óra (7nap)
3;215;CLA_051366091;Entry;Nem;Nincs;-
3;217;CLA_051664770;Entry;Nem;Nincs;-
3;219;CLA_051943050;Entry;Nem;Nincs;-
3;221;CLA_125702490;Entry;Nem;Nincs;-
3;223;CLA_345685900;Entry;Nem;Nincs;-
3;227;CLA_EAZ0466;Entry;Nem;Nincs;-
3;229;CLA_125202793;Entry;Nem;Nincs;-
3;230;CLA_001265190;Entry;Nem;Nincs;-
3;231;CLA_033123115;Entry;Nem;Nincs;-
3;232;CLA_033301115;Entry;Nem;Nincs;-
3;233;CLA_001265090;Entry;Nem;Nincs;-
3;235;CLA_001266990;Entry;Nem;Nincs;-
3;237;CLA_001430536;Entry;Nem;Nincs;-
3;238;CLA_001491690;Entry;Nem;Nincs;-
3;239;CLA_010305796;Entry;Nem;Nincs;-
3;241;CLA_010352550;Entry;Nem;Nincs;-
3;243;CLA_010353952;Entry;Nem;Nincs;-
3;245;CLA_010355350;Entry;Nem;Nincs;-
3;247;CLA_010355351;Entry;Nem;Nincs;-
3;249;CLA_032022163;Entry;Nem;Nincs;-
3;250;CLA_043420591;Entry;Nem;Nincs;-
3;251;CLA_032022199;Entry;Nem;Nincs;-
3;252;CLA_032022580;Entry;Nem;Nincs;-
3;253;CLA_032022585;Entry;Nem;Nincs;-
3;254;CLA_032022589;Entry;Nem;Nincs;-
3;255;CLA_032022593;Entry;Nem;Nincs;-
3;256;CLA_033470115;Entry;Nem;Nincs;-
3;257;CLA_010356550;Entry;Nem;Nincs;-
3;259;CLA_042064350;Entry;Nem;Nincs;-
3;501;CLA_051649400;Entry;Igen;2;1 év
3;502;CLA_051802900;Entry;Igen;3;168 óra (7nap)
3;503;CLA_051984710;Entry;Igen;3;168 óra (7nap)
3;504;CLA_052043910;Entry;Igen;3;168 óra (7nap)
3;506;CLA_052043911;Entry;Igen;3;168 óra (7nap)
1;103;EPR006C00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;104;EPR007F00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;105;CLA_043471876;Wcbs  (Single Lane régi);Nem;Nincs;-
1;106;CLA_043471691;Wcbs  (Single Lane régi);Nem;Nincs;-
1;107;CLA_043160790;Wcbs  (Single Lane régi);Nem;Nincs;-
1;108;CLA_043541092;Wcbs  (Single Lane régi);Nem;Nincs;-
1;109;CLA_033821115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;110;CLA_033474115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;111;CLA_033473115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;112;EPM005X00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;113;CLA_033102115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;114;CLA_032022183;Wcbs  (Single Lane régi);Nem;Nincs;-
1;115;CLA_032021091;Wcbs  (Single Lane régi);Nem;Nincs;-
1;116;CLA_032022122;Wcbs  (Single Lane régi);Nem;Nincs;-
1;117;CLA_032555790;Wcbs  (Single Lane régi);Nem;Nincs;-
1;118;CLA_033120115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;119;CLA_117000005;Wcbs  (Single Lane régi);Nem;Nincs;-
1;120;CLA_033330115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;121;CLA_043551090;Wcbs  (Single Lane régi);Nem;Nincs;-
1;122;CLA_043115714;Wcbs  (Single Lane régi);Nem;Nincs;-
1;123;CLA_043160190;Wcbs  (Single Lane régi);Nem;Nincs;-
1;124;EPR006B00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;125;CLA_032022108;Wcbs  (Single Lane régi);Nem;Nincs;-
1;127;CLA_032555690;Wcbs  (Single Lane régi);Nem;Nincs;-
1;128;CLA_033101115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;129;EDE000N00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;130;CLA_010182701;Wcbs  (Single Lane régi);Nem;Nincs;-
1;131;CLA_032021016;Wcbs  (Single Lane régi);Nem;Nincs;-
1;211;CLA_043490090;Wcbs  (Single Lane régi);Nem;Nincs;-
1;212;CLA_043471490;Wcbs  (Single Lane régi);Nem;Nincs;-
1;213;EPM001D00;Wcbs  (Single Lane régi);Nem;Nincs;-
1;214;CLA_001432760;Wcbs  (Single Lane régi);Nem;Nincs;-
1;215;CLA_033000005;Wcbs  (Single Lane régi);Nem;Nincs;-
1;216;CLA_033220115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;217;CLA_033103115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;218;CLA_033104115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;219;CLA_033123115;Wcbs  (Single Lane régi);Nem;Nincs;-
1;221;CLA_043471782;Wcbs  (Single Lane régi);Nem;Nincs;-
1;222;CLA_119000005;Wcbs  (Single Lane régi);Nem;Nincs;-
2;107;CLA_190157601;Wcbs  (Single Lane régi);Nem;Nincs;-
2;108;EDT000R00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;109;CLA_043630790;Wcbs  (Single Lane régi);Nem;Nincs;-
2;110;CLA_001432251;Wcbs  (Single Lane régi);Nem;Nincs;-
2;111;CLA_043671590;Wcbs  (Single Lane régi);Nem;Nincs;-
2;112;EPE000C00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;113;CLA_032022176;Wcbs  (Single Lane régi);Nem;Nincs;-
2;115;CLA_168913900X;Wcbs  (Single Lane régi);Nem;Nincs;-
2;116;EDE001200;Wcbs  (Single Lane régi);Nem;Nincs;-
2;117;EDT000P00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;118;CLA_001384200;Wcbs  (Single Lane régi);Nem;Nincs;-
2;119;CLA_043740690;Wcbs  (Single Lane régi);Nem;Nincs;-
2;120;CLA_051504100;Wcbs  (Single Lane régi);Nem;Nincs;-
2;121;CLA_043770992;Wcbs  (Single Lane régi);Nem;Nincs;-
2;122;CLA_051533350;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
2;123;EPM005R00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;124;CLA_051105700;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
2;125;EDD000Y00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;126;EPL004H00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;127;CLA_125586600;Wcbs  (Single Lane régi);Nem;Nincs;-
2;201;CLA_032022135;Wcbs  (Single Lane régi);Nem;Nincs;-
2;202;CLA_033332115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;203;CLA_001122363;Wcbs  (Single Lane régi);Nem;Nincs;-
2;204;CLA_032022165;Wcbs  (Single Lane régi);Nem;Nincs;-
2;205;CLA_033472115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;206;CLA_002310300;Wcbs  (Single Lane régi);Nem;Nincs;-
2;207;CLA_043150300;Wcbs  (Single Lane régi);Nem;Nincs;-
2;208;CLA_043471591;Wcbs  (Single Lane régi);Nem;Nincs;-
2;209;CLA_043471592;Wcbs  (Single Lane régi);Nem;Nincs;-
2;210;CLA_119103115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;211;CLA_043471596;Wcbs  (Single Lane régi);Nem;Nincs;-
2;212;EDD001400;Wcbs  (Single Lane régi);Nem;Nincs;-
2;213;CLA_119222115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;214;CLA_168913000X;Wcbs  (Single Lane régi);Nem;Nincs;-
2;215;CLA_119224115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;216;EPR000200;Wcbs  (Single Lane régi);Nem;Nincs;-
2;217;EPE000D00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;218;CLA_043471696;Wcbs  (Single Lane régi);Nem;Nincs;-
2;219;CLA_043471796;Wcbs  (Single Lane régi);Nem;Nincs;-
2;220;CLA_043471890;Wcbs  (Single Lane régi);Nem;Nincs;-
2;221;CLA_043471891;Wcbs  (Single Lane régi);Nem;Nincs;-
2;222;CLA_043471892;Wcbs  (Single Lane régi);Nem;Nincs;-
2;223;CLA_032022175;Wcbs  (Single Lane régi);Nem;Nincs;-
2;224;CLA_033100115;Wcbs  (Single Lane régi);Nem;Nincs;-
2;225;EPM004R00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;226;EPM005100;Wcbs  (Single Lane régi);Nem;Nincs;-
2;227;EPM005000;Wcbs  (Single Lane régi);Nem;Nincs;-
2;228;EPR006G00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;229;EPM005W00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;230;EPM005V00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;231;EPM005U00;Wcbs  (Single Lane régi);Nem;Nincs;-
2;232;CLA_043163491;Wcbs  (Single Lane régi);Nem;Nincs;-
2;233;CLA_032022173;Wcbs  (Single Lane régi);Nem;Nincs;-
2;234;CLA_032022151;Wcbs  (Single Lane régi);Nem;Nincs;-
2;235;CLA_032022138;Wcbs  (Single Lane régi);Nem;Nincs;-
2;236;CLA_032022137;Wcbs  (Single Lane régi);Nem;Nincs;-
2;237;CLA_032022127;Wcbs  (Single Lane régi);Nem;Nincs;-
2;239;CLA_032022109;Wcbs  (Single Lane régi);Nem;Nincs;-
3;105;CLA_010533350;Wcbs  (Single Lane régi);Nem;Nincs;-
3;107;CLA_042401290;Wcbs  (Single Lane régi);Nem;Nincs;-
3;111;CLA_051392001;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
3;113;CLA_001493400;Wcbs  (Single Lane régi);Nem;Nincs;-
3;115;CLA_010363191;Wcbs  (Single Lane régi);Nem;Nincs;-
3;117;CLA_061321272;Wcbs  (Single Lane régi);Nem;Nincs;-
3;118;CLA_061322516;Wcbs  (Single Lane régi);Nem;Nincs;-
3;201;EPM005200;Wcbs  (Single Lane régi);Nem;Nincs;-
3;202;CLA_010310454;Wcbs  (Single Lane régi);Nem;Nincs;-
3;203;CLA_043315210;Wcbs  (Single Lane régi);Nem;Nincs;-
3;204;EPR006E00;Wcbs  (Single Lane régi);Nem;Nincs;-
3;205;CLA_001432754;Wcbs  (Single Lane régi);Nem;Nincs;-
3;207;CLA_125480000;Wcbs  (Single Lane régi);Nem;Nincs;-
3;208;CLA_125407000;Wcbs  (Single Lane régi);Nem;Nincs;-
3;209;CLA_051250403;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
3;211;EST000700;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
3;213;CLA_001112366;Wcbs  (Single Lane régi);Nem;Nincs;-
3;214;ERM000690;Wcbs  (Single Lane régi);Nem;Nincs;-
3;215;CLA_043250490;Wcbs  (Single Lane régi);Nem;Nincs;-
3;216;CLA_043270491;Wcbs  (Single Lane régi);Nem;Nincs;-
3;217;CLA_051784330;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
3;218;CLA_043630791;Wcbs  (Single Lane régi);Nem;Nincs;-
3;219;CLA_126902300X;Wcbs  (Single Lane régi);Nem;Nincs;-
3;221;CLA_051447000;Wcbs  (Single Lane régi);Nem;Nincs;-
3;223;CLA_032025350;Wcbs  (Single Lane régi);Nem;Nincs;-
3;225;EPM005300;Wcbs  (Single Lane régi);Nem;Nincs;-
3;226;EPR007C00;Wcbs  (Single Lane régi);Nem;Nincs;-
3;227;EDM003900;Wcbs  (Single Lane régi);Nem;Nincs;-
3;229;EPL123400;Wcbs  (Single Lane régi);Nem;Nincs;-
3;231;CLA_119105115;Wcbs  (Single Lane régi);Nem;Nincs;-
3;232;CLA_032021092;Wcbs  (Single Lane régi);Nem;Nincs;-
3;233;CLA_010473301;Wcbs  (Single Lane régi);Nem;Nincs;-
4;107;CLA_042170090;Wcbs  (Single Lane régi);Nem;Nincs;-
4;109;EPL001X00;Wcbs  (Single Lane régi);Nem;Nincs;-
4;207;CLA_074418208;Wcbs  (Single Lane régi);Nem;Nincs;-
4;209;EPE123400;Wcbs  (Single Lane régi);Nem;Nincs;-
4;213;ECE001900;Wcbs  (Single Lane régi);Nem;Nincs;-
4;501;EQS000800;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
4;502;EQM000Z00;Wcbs  (Single Lane régi);Igen;3;168 óra (7nap)
1;101;CLA_043160790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;102;CLA_043471596;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;103;CLA_125407000;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;104;CLA_043490090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;105;CLA_001270601;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;107;CLA_010349851;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;108;CLA_043670791;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;109;CLA_032028150;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;110;CLA_043670793;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;111;CLA_043671590;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;112;CLA_043671591;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;113;CLA_043770090;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;114;CLA_043670792;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;115;CLA_043850900;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;116;CLA_117100115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;117;CLA_117102115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;118;EDT000R00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;119;CLA_033102115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;121;CLA_033333115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;123;CLA_033560115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;124;CLA_043473101;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;125;CLA_043850800;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;127;CLA_033104115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;128;EPM005X00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;129;EPR008F90;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;130;CLA_125205500;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;131;CLA_001432251;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;132;CLA_010310454;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;133;CLA_001112366;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;134;EPM005300;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;135;EPM005R00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;136;EPR006B00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;137;EDM003900;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;139;CLA_043160190;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;140;CLA_032021092;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;141;EPM004R00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;142;CLA_032021016;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;143;EPM005U00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;144;CLA_010182701;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;145;CLA_043471892;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;146;CLA_033100115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;147;EST000700;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;149;CLA_051533350;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;150;CLA_043163491;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;151;CLA_117000005;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;152;CLA_119105115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;153;EPE000D00;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;201;CLA_043770190;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;202;EPM007790;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;203;CLA_051697700;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;205;CLA_033563115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;206;CLA_033330115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;207;CLA_033222115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;208;CLA_033101115;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;209;CLA_033000005;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;210;CLA_032022106;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;211;CLA_043370491;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
1;212;CLA_043370891;AEA0559AA  (WCBS ÚJ);Nem;Nincs;-
